time,frequency,confidence
8.540,292.000,0.546194
8.550,293.029,0.910383
8.560,293.033,0.919808
8.570,293.570,0.955831
8.580,293.908,0.969919
8.590,294.235,0.977754
8.600,294.186,0.975463
8.610,294.220,0.976119
8.620,293.997,0.972890
8.630,293.958,0.970898
8.640,293.718,0.962226
8.650,293.795,0.964830
8.660,293.728,0.961429
8.670,294.032,0.971737
8.680,293.925,0.968938
8.690,294.104,0.974219
8.700,293.828,0.964703
8.710,293.852,0.966682
8.720,293.615,0.956002
8.730,293.875,0.964398
8.740,293.845,0.962515
8.750,293.918,0.965712
8.760,293.707,0.956581
8.770,293.668,0.956448
8.780,293.633,0.956825
8.790,293.308,0.938527
8.800,292.546,0.899828
8.810,289.734,0.857644
8.820,290.879,0.831588
8.830,293.854,0.832881
8.840,295.096,0.909025
8.850,294.357,0.946787
8.860,294.036,0.950860
8.870,294.496,0.952307
8.880,295.708,0.929628
8.890,294.585,0.938632
8.900,295.221,0.919059
8.910,293.841,0.838776
8.920,293.745,0.589166
8.930,293.372,0.695093
8.940,292.472,0.767400
8.950,293.195,0.925244
8.960,293.169,0.932234
8.970,293.434,0.948288
8.980,293.800,0.964788
8.990,294.253,0.976208
9.000,294.390,0.977387
9.010,294.182,0.976036
9.020,294.220,0.977817
9.030,293.909,0.968931
9.040,293.676,0.961526
9.050,293.681,0.959044
9.060,293.653,0.957659
9.070,293.861,0.966800
9.080,293.744,0.961208
9.090,293.665,0.957117
9.100,293.491,0.949629
9.110,293.407,0.944636
9.120,293.332,0.940954
9.130,293.647,0.955128
9.140,293.457,0.947083
9.150,293.784,0.960384
9.160,293.727,0.961097
9.170,293.906,0.967075
9.180,293.750,0.960822
9.190,293.349,0.942196
9.200,292.601,0.897275
9.210,289.880,0.870138
9.220,291.518,0.873065
9.230,295.446,0.854413
9.240,294.751,0.944813
9.250,295.137,0.959711
9.260,293.936,0.956509
9.270,294.308,0.942615
9.280,294.969,0.934903
9.290,294.605,0.928562
9.300,295.044,0.819158
9.310,292.775,0.783636
9.320,294.056,0.604670
9.330,293.677,0.889736
9.340,293.821,0.955692
9.350,293.592,0.957601
9.360,293.751,0.964211
9.370,294.297,0.978573
9.380,294.654,0.980510
9.390,294.671,0.979743
9.400,294.464,0.980014
9.410,294.262,0.977183
9.420,294.316,0.978068
9.430,294.328,0.977266
9.440,294.337,0.977764
9.450,294.398,0.978677
9.460,294.418,0.978123
9.470,294.376,0.976477
9.480,294.228,0.973667
9.490,294.371,0.976426
9.500,294.332,0.975161
9.510,294.454,0.975850
9.520,294.491,0.975451
9.530,294.585,0.976048
9.540,294.754,0.976924
9.550,294.771,0.977440
9.560,294.805,0.973661
9.570,295.043,0.970643
9.580,294.903,0.969658
9.590,295.120,0.967923
9.600,295.088,0.967409
9.610,295.087,0.968127
9.620,295.291,0.964478
9.630,294.972,0.968585
9.640,295.265,0.962483
9.650,295.296,0.953951
9.660,295.477,0.946610
9.670,295.182,0.961968
9.680,295.088,0.957835
9.690,295.042,0.964962
9.700,294.806,0.963243
9.710,295.006,0.960973
9.720,295.011,0.960550
9.730,294.798,0.964321
9.740,294.702,0.962209
9.750,294.723,0.968516
9.760,294.874,0.963146
9.770,294.692,0.965150
9.780,294.157,0.947941
9.790,293.259,0.887692
9.800,292.919,0.861190
9.810,293.975,0.857986
9.820,293.614,0.603203
9.830,220.497,0.452014
9.840,294.801,0.236759
9.850,220.289,0.298649
9.860,293.633,0.390179
9.870,220.594,0.376033
9.880,293.351,0.473659
9.890,293.461,0.591180
9.900,293.506,0.689866
9.910,294.335,0.804637
9.920,294.187,0.954389
9.930,294.682,0.977506
9.940,294.737,0.982002
9.950,295.156,0.976507
9.960,295.323,0.971780
9.970,295.301,0.971999
9.980,295.220,0.974729
9.990,295.143,0.976627
10.000,295.106,0.977830
10.010,295.068,0.977927
10.020,295.083,0.976169
10.030,294.979,0.976390
10.040,295.070,0.974235
10.050,294.893,0.976258
10.060,294.890,0.975973
10.070,294.851,0.977413
10.080,294.978,0.975003
10.090,294.948,0.975511
10.100,294.928,0.976498
10.110,294.744,0.977623
10.120,294.713,0.976838
10.130,294.595,0.977336
10.140,294.724,0.976498
10.150,294.648,0.977623
10.160,294.771,0.976846
10.170,294.646,0.976122
10.180,294.758,0.975021
10.190,294.514,0.973827
10.200,294.194,0.961037
10.210,293.740,0.948297
10.220,294.667,0.949981
10.230,294.842,0.945129
10.240,294.693,0.948810
10.250,294.511,0.952670
10.260,294.656,0.959077
10.270,294.430,0.956252
10.280,294.665,0.963724
10.290,294.623,0.962689
10.300,294.760,0.956480
10.310,294.591,0.947671
10.320,294.586,0.944381
10.330,294.550,0.943362
10.340,294.465,0.941775
10.350,294.293,0.932859
10.360,294.419,0.927696
10.370,294.109,0.918086
10.380,294.246,0.925056
10.390,294.215,0.931090
10.400,294.555,0.936788
10.410,294.632,0.940855
10.420,294.489,0.932864
10.430,294.471,0.911801
10.440,294.268,0.938754
10.450,294.590,0.949253
10.460,294.101,0.942160
10.470,294.834,0.922601
10.480,293.121,0.917124
10.490,293.372,0.937795
10.500,294.158,0.973860
10.510,295.147,0.963092
10.520,294.994,0.959318
10.530,294.715,0.967105
10.540,294.404,0.973305
10.550,294.375,0.951081
10.560,294.702,0.890104
10.570,295.524,0.803307
10.580,197.524,0.857130
10.590,197.227,0.936824
10.600,197.340,0.941129
10.610,197.326,0.952268
10.620,197.463,0.955970
10.630,197.587,0.945638
10.640,197.506,0.948435
10.650,197.452,0.950690
10.660,197.234,0.956877
10.670,197.293,0.952278
10.680,197.180,0.956796
10.690,197.409,0.954935
10.700,197.408,0.960107
10.710,197.489,0.960885
10.720,197.352,0.960857
